match_url,jugador1,jugador2,torneo_nombre,tipo_cancha,cuota1,cuota2,p1_ranking,p2_ranking,p1_rivalry_score,p2_rivalry_score,common_opponents_count,prediction_confidence,p1_predicted_score,p2_predicted_score,predicted_score_diff,p1_surface_specialization_score,p2_surface_specialization_score,p1_form_recent_score,p2_form_recent_score,p1_common_opponents_score,p2_common_opponents_score,p1_h2h_direct_score,p2_h2h_direct_score,p1_ranking_momentum_score,p2_ranking_momentum_score,p1_home_advantage_score,p2_home_advantage_score,p1_strength_of_schedule_score,p2_strength_of_schedule_score,p1_form_win_percentage,p1_form_wins,p1_form_losses,p1_form_status,p1_last_match_date,p1_current_streak_count,p1_current_streak_type,p2_form_win_percentage,p2_form_wins,p2_form_losses,p2_form_status,p2_last_match_date,p2_current_streak_count,p2_current_streak_type,p1_Hard_win_rate,p1_Hard_wins,p1_Hard_losses,p1_Hard_matches,p2_Hard_win_rate,p2_Hard_wins,p2_Hard_losses,p2_Hard_matches,p1_home_wins,p1_home_losses,p2_home_wins,p2_home_losses,p1_home_win_rate,p2_home_win_rate,p1_regional_comfort_win_rate,p2_regional_comfort_win_rate,p1_elo,p2_elo,p1_pts,p1_prox_pts,p1_pts_max,p1_defense_points,p2_pts,p2_prox_pts,p2_pts_max,p2_defense_points,h2h_total_matches,h2h_jugador1_wins,h2h_jugador2_wins,h2h_win_rate_jugador1,h2h_win_diff,p1_Clay_win_rate,p1_Clay_wins,p1_Clay_losses,p1_Clay_matches,p2_Clay_win_rate,p2_Clay_wins,p2_Clay_losses,p2_Clay_matches,p1_Grass_win_rate,p1_Grass_wins,p1_Grass_losses,p1_Grass_matches,p2_Grass_win_rate,p2_Grass_wins,p2_Grass_losses,p2_Grass_matches,actual_winner,ranking_diff,ranking_ratio,is_upset_potential,elo_diff,elo_advantage,elo_competitive,surface_Clay,surface_Grass,surface_Hard,match_competitiveness
https://www.flashscore.co/match/tennis/elamin-ammar-andrade-andres/d4USrX2b/#/h2h,Ammar Elamin,Andres Andrade,Dublin (Irlanda) - Fase previa,Grass,13.0,1.01,96.0,68.0,0.0,0.0,0,52.7,2.18,2.43,-0.25,0.0,0.0,1.36,1.55,-0.0,-0.0,0.0,0.0,0.94,0.94,0.0,0.0,0.21,0.24,30.0,6.0,14.0,Mala,13.05.2026,-2,derrotas,55.0,11.0,9.0,Regular,03.06.2026,-3,derrotas,,,,,,,,,,,,,,,,,1425,1660,153.0,153.0,153.0,0.0,165.0,165.0,165.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player1,28.0,1.391304347826087,0,-235,0,0,False,True,False,2
https://www.flashscore.co/match/tennis/crawford-oliver-winter-edward/OzhtA91c/#/h2h,Oliver Crawford,Edward Winter,Dublin (Irlanda) - Fase previa,Grass,1.93,1.82,197.0,24.0,2.5,10.0,4,52.3,2.41,2.64,-0.23,0.0,0.48,1.56,1.42,0.0,0.0,0.0,0.0,0.93,0.95,0.0,0.0,0.21,0.19,60.0,12.0,8.0,Buena,08.06.2026,-1,derrotas,45.0,9.0,11.0,Regular,07.06.2026,-2,derrotas,,,,,,,,,,,,,,,,,1658,1630,132.0,132.0,132.0,0.0,217.0,217.0,217.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player1,173.0,7.88,1,28,1,1,False,True,False,0
https://www.flashscore.co/match/tennis/butvilas-edas-hewitt-cruz/nHHEZSPp/#/h2h,Edas Butvilas,Cruz Hewitt,Dublin (Irlanda) - Fase previa,Grass,1.27,3.55,116.0,24.0,10.0379,0.0,2,52.3,2.46,2.69,-0.23,0.0,0.45,1.58,1.56,-0.0,-0.0,0.0,0.0,0.94,0.95,0.0,0.0,0.26,0.16,55.0,11.0,9.0,Regular,04.06.2026,-1,derrotas,60.0,12.0,8.0,Buena,10.06.2026,-3,derrotas,,,,,,,,,,,,,,,,,1673,1613,147.0,147.0,147.0,0.0,217.0,217.0,217.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player2,92.0,4.64,1,60,1,1,False,True,False,1
https://www.flashscore.co/match/tennis/vandecasteele-quinn-uchida-kaichi/0bEOiSoT/#/h2h,Quinn Vandecasteele,Kaichi Uchida,Dublin (Irlanda) - Fase previa,Grass,1.65,2.16,200.0,100.0,5.011,1.2999999999999998,2,50.6,2.31,2.26,0.05,0.0,0.0,1.52,1.41,-0.0,-0.0,0.0,0.0,0.93,0.94,0.0,0.0,0.12,0.2,50.0,10.0,10.0,Regular,07.06.2026,-2,derrotas,35.0,7.0,13.0,Mala,19.05.2026,-6,derrotas,,,,,,,,,,,,,,,,,1626,1527,132.0,132.0,132.0,0.0,152.0,152.0,152.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player1,100.0,1.9801980198019802,1,99,1,1,False,True,False,1
https://www.flashscore.co/match/tennis/krueger-ashlyn-naef-celine/rsE11J2s/#/h2h,Ashlyn Krueger,Celine Naef,Ilkley (Reino Unido),Grass,1.66,2.2,200.0,182.0,6.5312,0.0,2,50.2,3.02,3.04,-0.03,0.53,0.55,1.81,1.83,-0.0,-0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.27,0.27,70.0,14.0,6.0,Buena,13.06.2026,4,victorias,60.0,12.0,8.0,Buena,13.06.2026,6,victorias,,,,,,,,,,,,,,,,,1773,1791,132.0,132.0,132.0,0.0,134.0,134.0,134.0,0.0,1,0,0,0.0,0,,,,,,,,,,,,,,,,,player1,18.0,1.092896174863388,0,-18,0,1,False,True,False,2
https://www.flashscore.co/match/tennis/svajda-zachary-damm-martin-2003/r39GYahc/#/h2h,Zachary Svajda,Martin Damm,Londres (Reino Unido) - Fase previa,Grass,1.79,1.98,200.0,200.0,5.0413,7.6,5,54.0,2.43,2.85,-0.42,0.0,0.55,1.52,1.57,0.02,0.03,0.0,0.0,0.92,0.92,0.0,0.0,0.27,0.27,50.0,10.0,10.0,Regular,13.06.2026,1,victorias,60.0,12.0,8.0,Buena,13.06.2026,1,victorias,,,,,,,,,,,,,,,,,1788,1759,132.0,132.0,132.0,0.0,132.0,132.0,132.0,0.0,1,0,0,0.0,0,,,,,,,,,,,,,,,,,player2,0.0,0.9950248756218906,0,29,1,1,False,True,False,3
https://www.flashscore.co/match/tennis/vukic-aleksandar-wendelken-harry/vRnnfsvH/#/h2h,Aleksandar Vukic,Harry Wendelken,Londres (Reino Unido) - Fase previa,Grass,1.58,2.32,24.0,197.0,6.5447,5.0,3,50.3,2.7,2.67,0.03,0.52,0.35,1.43,1.62,0.0,0.0,0.0,0.0,0.94,0.92,0.0,0.0,0.27,0.2,30.0,6.0,14.0,Mala,13.06.2026,1,victorias,60.0,12.0,8.0,Buena,13.06.2026,1,victorias,,,,,,,,,,,,,,,,,1633,1685,217.0,217.0,217.0,0.0,132.0,132.0,132.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player2,-173.0,0.12121212121212122,0,-52,0,1,False,True,False,0
https://www.flashscore.co/match/tennis/krutykh-oleksii-kravchenko-georgii/GWRgGReC/#/h2h,Oleksii Krutykh,Georgii Kravchenko,M25 Ceska Lipa (República Checa),Clay,1.65,2.1,195.0,195.0,6.5111,10.0,4,50.9,2.6,2.51,0.09,0.45,0.45,1.44,1.43,0.33,0.34,0.0,0.0,0.55,0.55,0.0,0.0,0.22,0.09,65.0,13.0,7.0,Buena,13.06.2026,4,victorias,60.0,12.0,8.0,Buena,13.06.2026,4,victorias,,,,,,,,,,,,,,,,,1652,1696,133.0,133.0,133.0,0.0,133.0,133.0,133.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player1,0.0,0.9948979591836735,0,-44,0,1,True,False,False,3
https://www.flashscore.co/match/tennis/teixido-garcia-maria-aran-vujovic-luna/t4bdDFn1/#/h2h,Aran Teixido Garcia,Luna Vujovic,W35 Casablanca (Marruecos),Clay,2.43,1.49,176.0,167.0,22.5261,7.5,3,50.5,2.79,2.73,0.05,0.54,0.52,1.42,1.5,0.46,0.33,0.0,0.0,0.55,0.55,0.0,0.0,0.27,0.26,55.0,11.0,9.0,Regular,13.06.2026,4,victorias,65.0,13.0,7.0,Buena,13.06.2026,4,victorias,,,,,,,,,,,,,,,,,1749,1762,135.0,135.0,135.0,0.0,137.0,137.0,137.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player2,9.0,1.0476190476190477,0,-13,0,1,True,False,False,3
https://www.flashscore.co/match/tennis/perez-contri-sergi-biletic-ivan/vun6GTV9/#/h2h,Andrey Chepelev,Sergi Perez Contri,M25 Kiseljak (Bosnia y Herzegovina),Clay,1.85,1.85,37.0,176.0,10.0481,0.0,2,56.6,2.61,2.0,0.61,0.43,0.42,1.53,1.05,0.31,0.0,0.0,0.0,0.56,0.55,0.0,0.0,0.16,0.21,65.0,13.0,7.0,Buena,13.06.2026,4,victorias,23.5,4.0,13.0,Mala,13.06.2026,-1,derrotas,,,,,,,,,,,,,,,,,1735,1462,192.0,192.0,192.0,0.0,135.0,135.0,135.0,0.0,1,0,0,0.0,0,,,,,,,,,,,,,,,,,player1,-139.0,0.20903954802259886,0,273,1,0,True,False,False,0
https://www.flashscore.co/match/tennis/rinaldo-persson-kajsa-friedsam-anna-lena/02hXh42D/#/h2h,Elina Avanesyan,Kajsa Rinaldo Persson,W100 Zagreb (Croacia),Clay,1.44,2.6,81.0,181.0,2.5,5.0,4,51.2,2.64,2.52,0.12,0.52,0.53,1.49,1.25,0.2,0.28,0.0,0.0,0.56,0.55,0.0,0.0,0.27,0.27,70.0,14.0,6.0,Buena,13.06.2026,4,victorias,50.0,10.0,10.0,Regular,13.06.2026,-1,derrotas,,,,,,,,,,,,,,,,,1784,1678,159.0,159.0,159.0,0.0,135.0,135.0,135.0,0.0,1,0,0,0.0,0,,,,,,,,,,,,,,,,,player1,-100.0,0.44505494505494503,0,106,1,0,True,False,False,1
https://www.flashscore.co/match/tennis/timofeeva-maria-zarazua-renata/nB0i1HUO/#/h2h,Maria Timofeeva,Renata Zarazua,Berlín (Alemania) - Fase previa,Grass,1.6,2.28,202.0,128.0,4.5,0.0,3,53.4,2.68,2.34,0.34,0.0,0.0,1.88,1.44,0.0,0.0,0.0,0.0,0.92,0.92,0.0,0.0,0.27,0.27,80.0,16.0,4.0,Excelente,07.06.2026,5,victorias,45.0,9.0,11.0,Regular,09.06.2026,-6,derrotas,,,,,,,,,,,,,,,,,1854,1704,132.0,132.0,132.0,0.0,144.0,144.0,144.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player2,74.0,1.565891472868217,1,150,1,0,False,True,False,1
https://www.flashscore.co/match/tennis/frech-magdalena-zhang-shuai/MHxx8lo2/#/h2h,Magdalena Frech,Shuai Zhang,Berlín (Alemania) - Fase previa,Grass,1.7,2.1,154.0,52.0,17.7285,11.440000000000001,11,51.2,2.77,2.63,0.13,0.54,0.39,1.4,1.37,0.1,0.08,0.0,0.0,0.92,0.93,0.0,0.0,0.27,0.27,45.0,9.0,11.0,Regular,13.06.2026,1,victorias,40.0,8.0,12.0,Regular,13.06.2026,1,victorias,,,,,,,,,,,,,,,,,1719,1757,139.0,139.0,139.0,0.0,176.0,176.0,176.0,0.0,4,0,0,0.0,0,,,,,,,,,,,,,,,,,player2,102.0,2.9056603773584904,1,-38,0,1,False,True,False,0
https://www.flashscore.co/match/tennis/leeman-dylan-broom-charles/EN90cWHi/#/h2h,Dylan Leeman,Charles Broom,Dublin (Irlanda) - Fase previa,Grass,15.0,1.02,96.0,197.0,0.0,0.0,0,70.8,1.11,2.7,-1.59,0.0,0.42,0.0,1.58,-0.0,-0.0,0.0,0.0,0.94,0.93,0.0,0.0,0.0,0.17,0.0,0.0,1.0,Mala,29.04.2026,-1,derrotas,60.0,12.0,8.0,Buena,10.06.2026,-1,derrotas,,,,,,,,,,,,,,,,,1483,1688,153.0,153.0,153.0,0.0,132.0,132.0,132.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player2,-101.0,0.48484848484848486,0,-205,0,0,False,True,False,0
https://www.flashscore.co/match/tennis/mrva-maxim-sadzik-jan/tAiGdkI5/#/h2h,Maxim Mrva,Jan Sadzik,Poznan (Polonia) - Fase previa,Clay,1.05,8.5,62.0,154.0,0.0,0.0,0,53.1,2.38,2.11,0.28,0.49,0.5,1.29,1.18,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,0.21,0.0,50.0,10.0,10.0,Regular,12.06.2026,-1,derrotas,33.3,2.0,4.0,Mala,29.05.2026,-1,derrotas,,,,,,,,,,,,,,,,,1622,1486,169.0,169.0,169.0,0.0,139.0,139.0,139.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player1,-92.0,0.4,0,136,1,0,True,False,False,1
https://www.flashscore.co/match/tennis/molleker-rudolf-erhard-mathys/lzeOfTnI/#/h2h,Rudolf Molleker,Mathys Erhard,Poznan (Polonia) - Fase previa,Clay,1.95,1.76,81.0,77.0,7.5113,13.25,7,50.5,2.49,2.53,-0.05,0.52,0.52,1.22,1.2,0.28,0.4,0.0,0.0,0.6,0.6,0.0,0.0,0.12,0.12,50.0,10.0,10.0,Regular,12.06.2026,-1,derrotas,45.0,9.0,11.0,Regular,08.06.2026,-1,derrotas,,,,,,,,,,,,,,,,,1632,1590,159.0,159.0,159.0,0.0,161.0,161.0,161.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player2,4.0,1.0384615384615385,0,42,1,1,True,False,False,3
https://www.flashscore.co/match/tennis/alexandrova-ekaterina-potapova-anastasia/OzGtW0Xi/#/h2h,Ekaterina Alexandrova,Anastasia Potapova,Berlín (Alemania),Grass,2.04,1.78,8.0,25.0,43.2682,90.99000000000001,18,52.7,2.31,2.57,-0.26,0.0,0.0,1.13,1.44,0.23,0.26,0.0,0.0,0.95,0.94,0.0,0.0,0.27,0.27,30.0,6.0,14.0,Mala,08.06.2026,-5,derrotas,70.0,14.0,6.0,Buena,11.06.2026,-1,derrotas,,,,,,,,,,,,,,,,,1710,1902,319.0,319.0,319.0,0.0,215.0,215.0,215.0,0.0,2,0,0,0.0,0,,,,,,,,,,,,,,,,,player1,-17.0,0.3076923076923077,0,-192,0,0,False,True,False,2
https://www.flashscore.co/match/tennis/schoenhaus-max-tien-learner/byD3rVME/#/h2h,Max Schoenhaus,Learner Tien,Halle (Alemania),Grass,4.6,1.19,81.0,200.0,0.0,0.0,1,50.8,2.51,2.59,-0.09,0.0,0.0,1.69,1.74,-0.0,-0.0,0.0,0.0,0.93,0.92,0.0,0.0,0.23,0.27,70.0,14.0,6.0,Buena,03.06.2026,-1,derrotas,65.0,13.0,7.0,Buena,30.05.2026,-1,derrotas,,,,,,,,,,,,,,,,,1757,1942,159.0,159.0,159.0,0.0,132.0,132.0,132.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player2,-119.0,0.40298507462686567,0,-185,0,0,False,True,False,0
https://www.flashscore.co/match/tennis/bouzkova-marie-valentova-tereza/hxmKxL7j/#/h2h,Marie Bouzkova,Tereza Valentova,Nottingham (Reino Unido),Grass,1.66,2.2,62.0,62.0,24.551,13.8,9,52.9,2.45,2.75,-0.3,0.0,0.47,1.49,1.46,0.07,0.05,0.0,0.0,0.93,0.93,0.0,0.0,0.27,0.27,60.0,12.0,8.0,Buena,12.06.2026,-1,derrotas,55.0,11.0,9.0,Regular,24.05.2026,-2,derrotas,,,,,,,,,,,,,,,,,1801,1802,169.0,169.0,169.0,0.0,169.0,169.0,169.0,0.0,1,0,0,0.0,0,,,,,,,,,,,,,,,,,player1,0.0,0.9841269841269841,0,-1,0,1,False,True,False,3
https://www.flashscore.co/match/tennis/mrva-maxim-sadzik-jan/tAiGdkI5/#/h2h,Maxim Mrva,Jan Sadzik,Poznan (Polonia) - Fase previa,Clay,1.05,8.5,62.0,154.0,0.0,0.0,0,53.1,2.38,2.11,0.28,0.49,0.5,1.29,1.18,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,0.21,0.0,50.0,10.0,10.0,Regular,12.06.2026,-1,derrotas,33.3,2.0,4.0,Mala,29.05.2026,-1,derrotas,,,,,,,,,,,,,,,,,1622,1486,169.0,169.0,169.0,0.0,139.0,139.0,139.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player1,-92.0,0.4,0,136,1,0,True,False,False,1
https://www.flashscore.co/match/tennis/molleker-rudolf-erhard-mathys/lzeOfTnI/#/h2h,Rudolf Molleker,Mathys Erhard,Poznan (Polonia) - Fase previa,Clay,1.95,1.76,81.0,77.0,7.5113,13.25,7,50.5,2.49,2.53,-0.05,0.52,0.52,1.22,1.2,0.28,0.4,0.0,0.0,0.6,0.6,0.0,0.0,0.12,0.12,50.0,10.0,10.0,Regular,12.06.2026,-1,derrotas,45.0,9.0,11.0,Regular,08.06.2026,-1,derrotas,,,,,,,,,,,,,,,,,1632,1590,159.0,159.0,159.0,0.0,161.0,161.0,161.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player2,4.0,1.0384615384615385,0,42,1,1,True,False,False,3
https://www.flashscore.co/match/tennis/timofeeva-maria-zarazua-renata/nB0i1HUO/#/h2h,Maria Timofeeva,Renata Zarazua,Berlín (Alemania) - Fase previa,Grass,1.6,2.28,202.0,128.0,4.5,0.0,3,53.4,2.68,2.34,0.34,0.0,0.0,1.88,1.44,0.0,0.0,0.0,0.0,0.92,0.92,0.0,0.0,0.27,0.27,80.0,16.0,4.0,Excelente,07.06.2026,5,victorias,45.0,9.0,11.0,Regular,09.06.2026,-6,derrotas,,,,,,,,,,,,,,,,,1854,1704,132.0,132.0,132.0,0.0,144.0,144.0,144.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player2,74.0,1.565891472868217,1,150,1,0,False,True,False,1
https://www.flashscore.co/match/tennis/frech-magdalena-zhang-shuai/MHxx8lo2/#/h2h,Magdalena Frech,Shuai Zhang,Berlín (Alemania) - Fase previa,Grass,1.7,2.1,154.0,52.0,17.7285,11.440000000000001,11,51.2,2.77,2.63,0.13,0.54,0.39,1.4,1.37,0.1,0.08,0.0,0.0,0.92,0.93,0.0,0.0,0.27,0.27,45.0,9.0,11.0,Regular,13.06.2026,1,victorias,40.0,8.0,12.0,Regular,13.06.2026,1,victorias,,,,,,,,,,,,,,,,,1719,1757,139.0,139.0,139.0,0.0,176.0,176.0,176.0,0.0,4,0,0,0.0,0,,,,,,,,,,,,,,,,,player2,102.0,2.9056603773584904,1,-38,0,1,False,True,False,0
https://www.flashscore.co/match/tennis/leeman-dylan-broom-charles/EN90cWHi/#/h2h,Dylan Leeman,Charles Broom,Dublin (Irlanda) - Fase previa,Grass,15.0,1.02,96.0,197.0,0.0,0.0,0,70.8,1.11,2.7,-1.59,0.0,0.42,0.0,1.58,-0.0,-0.0,0.0,0.0,0.94,0.93,0.0,0.0,0.0,0.17,0.0,0.0,1.0,Mala,29.04.2026,-1,derrotas,60.0,12.0,8.0,Buena,10.06.2026,-1,derrotas,,,,,,,,,,,,,,,,,1483,1688,153.0,153.0,153.0,0.0,132.0,132.0,132.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player2,-101.0,0.48484848484848486,0,-205,0,0,False,True,False,0
https://www.flashscore.co/match/tennis/alexandrova-ekaterina-potapova-anastasia/OzGtW0Xi/#/h2h,Ekaterina Alexandrova,Anastasia Potapova,Berlín (Alemania),Grass,2.04,1.78,8.0,25.0,43.2682,90.99,18,52.7,2.31,2.57,-0.26,0.0,0.0,1.13,1.44,0.23,0.26,0.0,0.0,0.95,0.94,0.0,0.0,0.27,0.27,30.0,6.0,14.0,Mala,08.06.2026,-5,derrotas,70.0,14.0,6.0,Buena,11.06.2026,-1,derrotas,,,,,,,,,,,,,,,,,1710,1902,319.0,319.0,319.0,0.0,215.0,215.0,215.0,0.0,2,0,0,0.0,0,,,,,,,,,,,,,,,,,player1,-17.0,0.3076923076923077,0,-192,0,0,False,True,False,2
https://www.flashscore.co/match/tennis/schoenhaus-max-tien-learner/byD3rVME/#/h2h,Max Schoenhaus,Learner Tien,Halle (Alemania),Grass,4.6,1.19,81.0,200.0,0.0,0.0,1,50.8,2.51,2.59,-0.09,0.0,0.0,1.69,1.74,-0.0,-0.0,0.0,0.0,0.93,0.92,0.0,0.0,0.23,0.27,70.0,14.0,6.0,Buena,03.06.2026,-1,derrotas,65.0,13.0,7.0,Buena,30.05.2026,-1,derrotas,,,,,,,,,,,,,,,,,1757,1942,159.0,159.0,159.0,0.0,132.0,132.0,132.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player2,-119.0,0.40298507462686567,0,-185,0,0,False,True,False,0
https://www.flashscore.co/match/tennis/bouzkova-marie-valentova-tereza/hxmKxL7j/#/h2h,Marie Bouzkova,Tereza Valentova,Nottingham (Reino Unido),Grass,1.66,2.2,62.0,62.0,24.551,13.8,9,52.9,2.45,2.75,-0.3,0.0,0.47,1.49,1.46,0.07,0.05,0.0,0.0,0.93,0.93,0.0,0.0,0.27,0.27,60.0,12.0,8.0,Buena,12.06.2026,-1,derrotas,55.0,11.0,9.0,Regular,24.05.2026,-2,derrotas,,,,,,,,,,,,,,,,,1801,1802,169.0,169.0,169.0,0.0,169.0,169.0,169.0,0.0,1,0,0,0.0,0,,,,,,,,,,,,,,,,,player1,0.0,0.9841269841269841,0,-1,0,1,False,True,False,3
https://www.flashscore.co/match/tennis/mrva-maxim-sadzik-jan/tAiGdkI5/#/h2h,Maxim Mrva,Jan Sadzik,Poznan (Polonia) - Fase previa,Clay,1.05,8.5,62.0,154.0,0.0,0.0,0,53.1,2.38,2.11,0.28,0.49,0.5,1.29,1.18,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,0.21,0.0,50.0,10.0,10.0,Regular,12.06.2026,-1,derrotas,33.3,2.0,4.0,Mala,29.05.2026,-1,derrotas,,,,,,,,,,,,,,,,,1622,1486,169.0,169.0,169.0,0.0,139.0,139.0,139.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player1,-92.0,0.4,0,136,1,0,True,False,False,1
https://www.flashscore.co/match/tennis/molleker-rudolf-erhard-mathys/lzeOfTnI/#/h2h,Rudolf Molleker,Mathys Erhard,Poznan (Polonia) - Fase previa,Clay,1.95,1.76,81.0,77.0,7.5113,13.25,7,50.5,2.49,2.53,-0.05,0.52,0.52,1.22,1.2,0.28,0.4,0.0,0.0,0.6,0.6,0.0,0.0,0.12,0.12,50.0,10.0,10.0,Regular,12.06.2026,-1,derrotas,45.0,9.0,11.0,Regular,08.06.2026,-1,derrotas,,,,,,,,,,,,,,,,,1632,1590,159.0,159.0,159.0,0.0,161.0,161.0,161.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player2,4.0,1.0384615384615385,0,42,1,1,True,False,False,3
https://www.flashscore.co/match/tennis/leeman-dylan-broom-charles/EN90cWHi/#/h2h,Dylan Leeman,Charles Broom,Dublin (Irlanda) - Fase previa,Grass,15.0,1.02,96.0,197.0,0.0,0.0,0,70.8,1.11,2.7,-1.59,0.0,0.42,0.0,1.58,-0.0,-0.0,0.0,0.0,0.94,0.93,0.0,0.0,0.0,0.17,0.0,0.0,1.0,Mala,29.04.2026,-1,derrotas,60.0,12.0,8.0,Buena,10.06.2026,-1,derrotas,,,,,,,,,,,,,,,,,1483,1688,153.0,153.0,153.0,0.0,132.0,132.0,132.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player2,-101.0,0.48484848484848486,0,-205,0,0,False,True,False,0
https://www.flashscore.co/match/tennis/compagnucci-tommaso-martin-manzano-juan-cruz/lYZrM6t9/#/h2h,Tommaso Compagnucci,Juan Cruz Martin Manzano,Parma (Italia) - Fase previa,Clay,1.58,2.2,98.0,98.0,5.0421,6.5,3,51.2,2.67,2.54,0.13,0.56,0.52,1.45,1.32,0.22,0.24,0.0,0.0,0.6,0.6,0.0,0.0,0.13,0.12,70.0,14.0,6.0,Buena,14.06.2026,1,victorias,60.0,12.0,8.0,Buena,14.06.2026,1,victorias,,,,,,,,,,,,,,,,,1747,1675,152.0,152.0,152.0,0.0,152.0,152.0,152.0,0.0,2,0,0,0.0,0,,,,,,,,,,,,,,,,,player2,0.0,0.98989898989899,0,72,1,1,True,False,False,3
https://www.flashscore.co/match/tennis/seggerman-ryan-tobon-miguel-jr/EsGX0JWs/#/h2h,Ryan Seggerman,Miguel Tobon,Parma (Italia) - Fase previa,Clay,2.17,1.61,200.0,53.0,5.0428,6.0,3,50.6,2.52,2.58,-0.06,0.47,0.49,1.34,1.36,0.22,0.23,0.0,0.0,0.6,0.6,0.0,0.0,0.18,0.17,60.0,12.0,8.0,Buena,14.06.2026,1,victorias,65.0,13.0,7.0,Buena,14.06.2026,1,victorias,,,,,,,,,,,,,,,,,1596,1662,132.0,132.0,132.0,0.0,175.0,175.0,175.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player1,147.0,3.7037037037037037,1,-66,0,1,True,False,False,0
https://www.flashscore.co/match/tennis/bocchi-lorenzo-weis-alexander/biRl1OGd/#/h2h,Lorenzo Bocchi,Alexander Weis,Parma (Italia) - Fase previa,Clay,2.6,1.43,98.0,98.0,0.0,9.0,5,51.0,2.65,2.55,0.11,0.56,0.51,1.54,1.33,0.0,0.28,0.0,0.0,0.6,0.6,0.0,0.0,0.23,0.09,75.0,15.0,5.0,Excelente,14.06.2026,6,victorias,65.0,13.0,7.0,Buena,14.06.2026,1,victorias,,,,,,,,,,,,,,,,,1769,1697,152.0,152.0,152.0,0.0,152.0,152.0,152.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player2,0.0,0.98989898989899,0,72,1,1,True,False,False,3
https://www.flashscore.co/match/tennis/martineau-matteo-wiedenmann-luca/ngqX4M1s/#/h2h,Matteo Martineau,Luca Wiedenmann,Parma (Italia) - Fase previa,Clay,1.38,2.8,77.0,81.0,5.0456,0.0,2,53.8,2.59,2.23,0.36,0.53,0.4,1.35,1.35,0.22,0.0,0.0,0.0,0.6,0.6,0.0,0.0,0.2,0.0,55.0,11.0,9.0,Regular,14.06.2026,1,victorias,65.0,13.0,7.0,Buena,14.06.2026,1,victorias,,,,,,,,,,,,,,,,,1639,1699,161.0,161.0,161.0,0.0,159.0,159.0,159.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player2,-4.0,0.9390243902439024,0,-60,0,1,True,False,False,3
https://www.flashscore.co/match/tennis/ruggeri-jennifer-pieri-tatiana/2etEt7KF/#/h2h,Jennifer Ruggeri,Tatiana Pieri,Brescia (Italia) - Fase previa,Clay,1.5,2.45,98.0,98.0,10.0108,2.5,5,53.2,2.84,2.5,0.34,0.65,0.5,1.31,1.25,0.38,0.17,0.0,0.0,0.6,0.6,0.0,0.0,0.27,0.26,65.0,13.0,7.0,Buena,14.06.2026,1,victorias,50.0,10.0,10.0,Regular,14.06.2026,1,victorias,,,,,,,,,,,,,,,,,1762,1610,152.0,152.0,152.0,0.0,152.0,152.0,152.0,0.0,4,0,0,0.0,0,,,,,,,,,,,,,,,,,player1,0.0,0.98989898989899,0,152,1,0,True,False,False,3
